courseId,chapterId,lessonId,courseName,coursedescription,chapterName,lessonName,taskId,pdfUrls,tallyUrls,answerKeyUrl,platform,steps,taskTitle,scenario,instructions,milestone,skillsGained,milestoneTitle,milestoneBadge,careerImpact,xp,aiPrompt,imagePrompt,techAnchors,scenarioSeeds,interpretationClauses,microInsightExamples,chapterEvidenceInstruction,milestoneInstruction
course_1,ch_1_12,les_1_12_07,Pro Training in QA/QC ,,Full-Scale QA/QC Simulation Project,"International QA/QC Trends – AI, Automation & Smart Quality Systems",task_1_12_07_1,,,,Linkedin,"Click “execute” in omega
Click Log In at the top right
From the LinkedIn Home feed, click Write article under the “Start a post” box.
Enter your headline in the Headline field at the top.
Type or paste your article content into the main editor area.
Use the built-in toolbar for bold, italics, bullet points, links, or images. Basic formatting is free.
Add a cover image at the top if you want. Optional.
Set visibility as Anyone if you want it publicly readable.
Ignore any prompts related to Premium, ads, or boosting. Not required for publishing.
Click Publish and confirm. Your article goes live instantly on your profile.",notask,,,no,,,,,10,,,,,,,,
course_1,ch_1_12,les_1_12_08,Pro Training in QA/QC ,,Full-Scale QA/QC Simulation Project,"Future of QA/QC – Predictive Compliance, Digital Twins & Global Workforce Skills",task_1_12_08_1,,,,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",notask,,,no,,,,,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_1,ch_1_12,les_1_12_09,Pro Training in QA/QC ,,Full-Scale QA/QC Simulation Project,Final Audit Simulation – Pharma + Hospital Integrated Compliance War Game,task_1_12_09_1,,,,Zenodo,"Click EXECUTE
Verify your email from your inbox so publishing is enabled.
Log in and click Upload on the Zenodo homepage.
Drag and drop your finalized PDF capstone into the upload box and wait for 100% completion.
Set Upload Type to Publication and choose Report.
Enter metadata: title, your name, 3–4 sentence description or abstract, and keywords such as Clinical Research, Zane ProEd, Zane Omega, Clinical Operations, Protocol Development, Monitoring, CRF Design, Site Feasibility.
Select the license CC BY 4.0 unless you have a specific alternative.
Review the file and all metadata carefully because Zenodo becomes a permanent record.
Click Publish to receive your DOI, permanent link, and citation.
Copy the DOI link and share it on LinkedIn, resume, Zane Omega portfolio, applications, or your website.",notask,,,no,,,,,10,,,,,,,,
course_1,ch_1_12,les_1_12_10,Pro Training in QA/QC ,,Full-Scale QA/QC Simulation Project,"Capstone Mentorship – Career Readiness, Interview Defense & QA/QC Leadership",task_1_12_10_1,,,,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",notask,,,no,,,,,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_2,ch_2_01,les_2_01_01,Pro Training in Pharmacovigilance ,"Monitor, evaluate, and manage drug safety to protect patients and ensure regulatory compliance.",Foundations of Pharmacovigilance,What is Pharmacovigilance?,task_2_01_01_1,https://drive.google.com/file/d/161Pww4Z4n42LVUaZYKnt1-jegExk5Sry/view?usp=sharing,https://tally.so/r/w20Wjg,https://drive.google.com/file/d/1KrSe4335DRApfkmDQ5lK_5FqUyXpZlej/view?usp=sharing,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",ADR Case Documentation,"As a Drug Safety Associate at Apex Pharmaceuticals, you receive a report from a healthcare professional (HCP). A 40-year-old female patient developed a severe rash three days after starting paracetamol (500 mg, oral, three times daily) for a headache. She was hospitalized for one day and recovered. The HCP suspects paracetamol caused the rash. You must document the case within a 24-hour deadline.


Deliverables

Completed ADR Report Form: Fill the ICH-compliant ADR Report Form in ZANE ΩMEGA with patient details, drug information, adverse event, seriousness, expectedness, causality, and narrative (200-300 characters). 
Use the case sheet and safety information provided.
Submission Method: Submit via the ADR Report Form in ZANE Omega, or paste the data (including narrative) into ΩMEGA Word, or upload a PDF.","Check Case Details : Confirm patient (40-year-old female), drug (paracetamol, 500 mg), adverse event (severe rash, hospitalized), and reporter (HCP). Use case ID PV-2025-001, receipt date September 29, 2025.
Classify Seriousness : Mark as serious due to hospitalization.
Assess Expectedness : Check paracetamol safety information (Reference Document). Severe rash is not listed, so mark unexpected.
Assess Causality : Select “Probable” based on HCP suspicion and timing.
Fill ADR Report Form : Enter in ZANE Omega:
Reporter: Dr. Emily Wong, email: emily.wong@clinic.com.
Drug: Paracetamol, 500 mg, oral, three times daily.
Onset Date: September 26, 2025.
Event: Severe rash, hospitalized, recovered.
Seriousness: Serious.
Expectedness: Unexpected.
Causality: Probable.
Narrative: Summarize case (e.g., “40-year-old female had severe rash 3 days after paracetamol 500 mg. Hospitalized; recovered. Serious, unexpected, probable causality.”).
Submit : Complete all fields and submit",Linkedin,ADR case data verification | seriousness classification | expectedness assessment | causality determination | regulatory safety narrative drafting,ADR Case Documentation,Pharmacovigilance Case Assessment,Ensures accurate adverse event evaluation and regulatory-compliant safety documentation required for routine pharmacovigilance operations in pharmaceutical organizations.,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_2,ch_2_01,les_2_01_02,Pro Training in Pharmacovigilance,,Foundations of Pharmacovigilance,History & Evolution of PV,task_2_01_02_1,https://drive.google.com/file/d/1l1RzAJncteSmOySu0--Wzp8McrWNWR7X/view?usp=sharing,https://tally.so/r/mRpNoQ,https://drive.google.com/file/d/1vFuaqD6NYU6Fi-sYcG-qZurNfBVLG3xe/view?usp=sharing,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",Regulatory Query Response,"As a Drug Safety Associate at Apex Pharmaceuticals, you receive a mock regulatory query from the WHO regarding an ADR report for amoxicillin (500 mg, oral, twice daily). The report details a 45-year-old male patient who experienced anaphylaxis, requiring hospitalization, two days after starting the drug (Case ID: PV-2025-004). The WHO asks how historical PV milestones ensure proper handling of such cases. You must respond within a 24-hour deadline.

Deliverables

Completed Regulatory Query Response Form: Fill the Regulatory Query Response Form in ZANE ΩMEGA with query details, case ID, and a response (200-300 words) summarizing key PV historical milestones and their role in managing the amoxicillin ADR case. 
Use the provided reference data.
Submission Method: Submit via the Regulatory Query Response Form in ZANE Omega.","Review Query Details: Confirm the WHO query (ID: WHO-Query-2025-002) and case (PV-2025-004, anaphylaxis, hospitalized).
Identify Key Milestones: Use the reference document to select historical PV events (e.g., Thalidomide, ICH guidelines) relevant to ADR reporting.
Link to Case: Connect milestones to the amoxicillin case (e.g., expedited reporting for serious ADRs).
Fill Query Response Form: In ZANE Omega, enter:
Query ID: WHO-Query-2025-002.
Query Type: Data Clarification.
Case ID: PV-2025-004.
Response: Summarize Thalidomide’s impact, WHO PIDM, and ICH guidelines’ role in ADR management (200-300 words).
Supporting Docs: Not required.
Escalation: No.
Submit: Complete all fields and submit.",Linkedin,Regulatory query review | pharmacovigilance milestone linkage | serious ADR regulatory justification | expedited reporting rationale,Regulatory Query Response,Regulatory Pharmacovigilance Compliance,Demonstrates the ability to justify adverse event handling to global regulators using established pharmacovigilance frameworks and historical safety milestones relevant to serious drug reactions.,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_2,ch_2_01,les_2_01_03,Pro Training in Pharmacovigilance,,Foundations of Pharmacovigilance,Global PV Regulatory Bodies,task_2_01_03_1,https://drive.google.com/file/d/1IbeO7Y1ulrMcaiKEpzzBq-kaJ6ZSjZU6/view?usp=sharing,https://tally.so/r/mRpNoQ,https://drive.google.com/file/d/1Z13tSqgyg7OAuvQaoXcwTHZd5ZI20sc-/view?usp=sharing,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",Regulatory Query Response – FDA Inquiry on Metformin Lactic Acidosis,"As a Drug Safety Associate at Apex Pharmaceuticals, you receive a mock regulatory query from the FDA regarding an ADR report for metformin (500 mg, oral, twice daily). The report details a 60-year-old female patient who experienced severe lactic acidosis, requiring hospitalization, five days after starting the drug (Case ID: PV-2025-005). The FDA asks which global regulatory bodies oversee such ADR reporting and their roles. You must respond within a 24-hour deadline.

Deliverables

Completed Regulatory Query Response Form: Fill the Regulatory Query Response Form in ZANE ΩMEGA with query details, case ID, and a response (200-300 words) summarizing the roles of FDA, EMA, and WHO and their databases in managing the metformin ADR case. 
Use the provided reference data.
Submission Method: Submit via the Regulatory Query Response Form in ZANE Omega, or paste the response into ΩMEGA Word, or upload a PDF.","Review Query Details: Confirm the FDA query (ID: FDA-Query-2025-001) and case (PV-2025-005, lactic acidosis, hospitalized).
Identify Regulatory Roles: Use the reference document to outline FDA, EMA, and WHO roles and databases (FAERS, EudraVigilance, VigiBase).
Link to Case: Connect the metformin case to each body’s oversight (e.g., FDA’s FAERS for U.S. reporting).
Fill Query Response Form: In ZANE Omega, enter:
Query ID: FDA-Query-2025-001.
Query Type: Data Clarification.
Case ID: PV-2025-005.
Response: Summarize FDA, EMA, WHO roles and databases for the ADR case (200-300 words).
Supporting Docs: Not required.
Escalation: No.
Submit: Complete all fields and submit.",linkedin,"Review regulatory safety query details |
Verify adverse event case identifiers |
Classify query type appropriately |
Map ADR oversight jurisdictions |
Associate cases with safety databases |
Apply global pharmacovigilance frameworks",Responding to Regulatory Safety Query,Global ADR Regulatory Interpretation,This competency supports accurate and timely interaction with global health authorities during safety surveillance activities. It strengthens professional capability in pharmacovigilance operations involving cross-regulatory coordination and adverse event governance.,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_2,ch_2_01,les_2_01_04,Pro Training in Pharmacovigilance,,Foundations of Pharmacovigilance,Adverse Event (AE) Basics,task_2_01_04_1,https://drive.google.com/file/d/1-uzq1yBbnBAliOI_X8dFIuTPGxiB0gUP/view?usp=sharing,https://tally.so/r/w20Wjg,https://drive.google.com/file/d/1A3py3ckufNrJQAyDHLLff4P9QiIzFVxs/view?usp=sharing,Linkedin,"Click “execute” in omega
Click Log In at the top right
From the LinkedIn Home feed, click Write article under the “Start a post” box.
Enter your headline in the Headline field at the top.
Type or paste your article content into the main editor area.
Use the built-in toolbar for bold, italics, bullet points, links, or images. Basic formatting is free.
Add a cover image at the top if you want. Optional.
Set visibility as Anyone if you want it publicly readable.
Ignore any prompts related to Premium, ads, or boosting. Not required for publishing.
Click Publish and confirm. Your article goes live instantly on your profile.",ADR Case Documentation,"As a Drug Safety Associate at Apex Pharmaceuticals, you receive a report from a healthcare professional (HCP). A 35-year-old male patient developed a severe allergic reaction two days after starting penicillin (500 mg, oral, twice daily) for a throat infection. He was hospitalized for one day and recovered. The HCP suspects penicillin caused the reaction. You must document the case within a 24-hour deadline.

Deliverables

Completed ADR Report Form: Fill the ICH-compliant ADR Report Form in ZANE ΩMEGA with reporter details, drug information, adverse event, seriousness, expectedness, outcome, expedited reporting status, and narrative (200-300 characters). 
Use the provided case sheet and safety information.
Submission Method: Submit via the ADR Report Form in ZANE Omega.","Check Case Details: Confirm patient (35-year-old male), drug (penicillin, 500 mg), event (severe allergic reaction, hospitalized), and reporter (HCP). Use case ID PV-2025-006, receipt date September 29, 2025.
Classify Event: Identify as SAE (hospitalization) and ADR (HCP suspects drug causality).
Assess Seriousness: Mark as serious due to hospitalization.
Check Expectedness: Review penicillin safety information. Severe allergic reaction is a known rare side effect, so mark expected.
Assess Causality: Select “Probable” based on HCP suspicion and timing.
Fill ADR Report Form: Enter in ZANE Omega:
Reporter Details: Dr. Michael Patel, email: michael.patel@clinic.com.
Suspect Drug: Penicillin, 500 mg, oral, twice daily.
Reaction Onset Date: September 27, 2025.
AE Details: Severe allergic reaction, hospitalized, recovered.
Expectedness: Expected.
Outcome: Recovered.
Expedited Reporting: Yes.
Narrative Summary: Summarize case (e.g., “35-year-old male had severe allergic reaction 2 days after penicillin 500 mg. Hospitalized; recovered. Serious, expected, probable causality.”).
Submit: Complete all fields and submit.",blog,ADR case data verification | SAE classification | expectedness assessment | causality determination | expedited reporting decision | regulatory safety narrative drafting,ADR Case Documentation,Pharmacovigilance Case Processing,Strengthens practical capability in handling serious and expected adverse drug reactions with correct expedited reporting decisions aligned to regulatory pharmacovigilance requirements.,10,,,,,,,,
course_2,ch_2_01,les_2_01_05,Pro Training in Pharmacovigilance,,Foundations of Pharmacovigilance,Good Pharmacovigilance Practices (GVP),task_2_01_05_1,https://drive.google.com/file/d/1vNntA1LAJcwuai5zhOfsgAqkcHV3ouWX/view?usp=sharing,https://tally.so/r/mRpNoQ,https://drive.google.com/file/d/1TqdUkGvnKiaGwojaHSfeL2sdDw7ys86l/view?usp=sharing,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here",Regulatory Query Response – EMA Inquiry on Lisinopril Hypotension,"As a Drug Safety Associate at Apex Pharmaceuticals, you receive a mock regulatory query from the EMA regarding an ADR report for lisinopril (10 mg, oral, once daily). The report details a 50-year-old male patient who experienced severe hypotension, requiring hospitalization, three days after starting the drug (Case ID: PV-2025-007). The EMA asks how GVP principles ensure proper handling of this ADR. You must respond within a 24-hour deadline.

Deliverables

Completed Regulatory Query Response Form: Fill the Regulatory Query Response Form in ZANE ΩMEGA with query details, case ID, and a response (200-300 words) summarizing GVP principles and their role in managing the lisinopril ADR case. 
Use the provided reference data.
Submission Method: Submit via the Regulatory Query Response Form in ZANE Omega.","Review Query Details: Confirm the EMA query (ID: EMA-Query-2025-002) and case (PV-2025-007, severe hypotension, hospitalized).
Identify GVP Principles: Use the reference document to select key GVP principles (e.g., ADR reporting, risk management) relevant to ADR handling.
Link to Case: Connect principles to the lisinopril case (e.g., expedited reporting for serious ADRs).
Fill Query Response Form: Enter in ZANE Omega:
Query ID: EMA-Query-2025-002.
Query Type: Data Clarification.
Original Case ID: PV-2025-007.
Response: Summarize GVP principles (ADR reporting, risk management, Module VI) and their role (200-300 words).
Supporting Docs: Not required.
Escalation Needed: No.
Submit: Complete all fields and submit.",Linkedin,Regulatory query review | GVP principle application | serious ADR regulatory justification | expedited reporting rationale | risk management linkage,Regulatory Query Response,GVP Based Regulatory Compliance,Builds capability to respond to EMA regulatory queries by applying GVP principles to justify serious adverse reaction handling in routine pharmacovigilance practice.,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
course_2,ch_2_01,les_2_01_06,Pro Training in Pharmacovigilance,,Foundations of Pharmacovigilance,AI in PV Research,task_2_01_06_1,https://drive.google.com/file/d/1ilL2re_x9RhmxejmB6VK4oW2Y3VyKH7B/view?usp=sharing,https://tally.so/r/wkqoZe,https://drive.google.com/file/d/1HBqhLi_8iLseElzBmL_HZ90o-sfRVyYV/view?usp=sharing,Linkedin,"Choose one caption from the generated options
Pick one image prompt and drop it into Gemini’s Nano Banana 🍌
Download the final image
Go to LinkedIn and publish your post using the chosen caption and image
Tag Zane ProEd’s LinkedIn page to boost credibility
Hit post, then paste the post URL here""",Aggregate Signal Assessment – Omeprazole Severe Diarrhea,"As a Drug Safety Associate at Apex Pharmaceuticals, you are analyzing adverse event reports for omeprazole (20 mg, oral, once daily) used for acid reflux. Recent data shows 15 cases of severe diarrhea over three months (July 1–September 30, 2025), with a disproportionality metric (PRR) of 2.5, indicating a potential safety signal. You must use Claude to summarize the signal and recommend actions for an aggregate report within a 24-hour deadline.

Deliverables

Completed Aggregate Reporting Dashboard Form: Fill the Aggregate Reporting Dashboard Form in ZANE ΩMEGA with reporting period, case count, signal details, risk level, recommendations, and Claude usage note (200-300 characters). 
Use the provided case data and Claude AI to generate the signal summary.
Submission Method: Submit via the Aggregate Reporting Dashboard Form in ZANE Omega.","Review Case Data: Confirm 15 cases of severe diarrhea for omeprazole, PRR 2.5, from July 1–September 30, 2025 (Reference Document).
Generate Signal Summary with Claude: Access Claude’s  via Tools section . Input: “Summarize: 15 cases of severe diarrhea with omeprazole, PRR 2.5, July–September 2025, potential signal, recommend actions.” Copy Claude’s output (200-300 characters) for the signal summary.
Assess Risk Level: Select “Medium” risk based on PRR >2.0 and hospitalization data.
Draft Recommendations: Suggest further monitoring or label updates based on Claude’s output.
Fill Aggregate Reporting Dashboard Form: Enter in ZANE Omega:
Reporting Period: July 1–September 30, 2025.
Total Cases: 15.
Key Signals Identified: Severe diarrhea, PRR 2.5 (from Claude summary).
Risk Level: Medium.
Risk Mitigation Plan: Monitor signal, consider label update.
Tool/AI Used: Claude.
Submit: Complete all fields and submit.",linkedin,"Review aggregate adverse event datasets |
Interpret disproportionality metrics |
Identify potential safety signals |
Classify signal risk levels |
Formulate pharmacovigilance actions |
Integrate AI-generated signal summaries",Aggregate Safety Signal Assessment,Disproportionality-Based Signal Evaluation,This competency enables evidence-based identification and prioritization of emerging drug safety signals in aggregate surveillance. It supports regulatory-aligned decision-making for risk monitoring and mitigation activities.,10,"Generate 4 LinkedIn captions and 4 AI image prompts based on the lesson topic below.
Caption Rules (Read Carefully and Follow Strictly):
Write every caption as if the user is sharing their own career progress, not promoting a company.
All mentions of Zane ProEd must feel like their training environment or the platform they’re learning from, not an advertisement.
Tone must be first-person, reflective, professional, and results-focused.
Captions must show what the user learned, realised, practiced, or improved, and how Zane ProEd’s immersive simulations contributed.
Style must be LinkedIn-viral: crisp opening line, strong skill takeaway, high readability.
Must be SEO rich, with industry language like clinical trials, protocol workflows, QA, regulatory alignment, CTMS, eTMF, evidence-based training, GCP, etc.
Every caption must have a different narrative angle:
a skill breakthrough
a workflow insight
a mistake corrected through simulation
a competency built
a realisation after seeing an industry-standard process
Zero hype. Zero corporate tone. Write like a working professional documenting actual growth.

Image Prompt Rules:
Create realistic scenes from modern clinical research environments.
Must reference Zane ProEd-style simulation labs, dashboards, workstations, training rooms, documentation workflows, but in a natural way.
No sci-fi, neon, fantasy imagery.
Images should feel like screenshots or photography from a professional learning journey.

Lesson Topic:
Roles in a Clinical Trial Team.

Output Format
Captions
1. Caption Option 1
2. Caption Option 2
3. Caption Option 3
4. Caption Option 4

Image Prompts
1. Image Prompt 1
2. Image Prompt 2
3. Image Prompt 3
4. Image Prompt 4",,,,,,,
